ticks, muscleMass, averageAnabolic, averageCatabolic 
291,807.3857939508264,56.19515360368711,55.64436247687678 
292,807.070108866846,52.084387858486096,52.792924636481324 
293,806.3445407889743,50.63381161396724,52.22866538953465 
294,805.5185117828402,50.266025935094575,52.08094660322651 
295,804.6601322226555,50.12901195491671,52.02349449987448 
296,804.9061749990047,56.64356075221004,56.0422565289204 
297,804.687631857161,52.37320418750492,52.88106401856169 
298,803.9626378175085,50.71558922800842,52.32075176961566 
299,803.1594529512299,50.35242024938003,52.13161198769707 
300,802.3138532314241,50.180678344599954,52.05290593523668 
301,802.7351294010969,57.640614131558,56.64320555164902 
302,802.641855506674,52.788139267373,53.019154637448814 
303,802.0018328048716,50.76968395156552,52.2088016400632 
304,801.1834888487172,50.241391407008074,52.061040435874695 
305,800.3264708166319,50.10637972388716,52.01192901938201 
306,800.6854951893225,57.050648409601294,56.22373223438629 
307,800.5138238091125,52.334193356600174,52.7547807126857 
308,799.7881752013238,50.58207608447775,52.2002955012123 
309,798.9560432907025,50.21798407462883,52.06973934140894 
310,798.0930632442214,50.1059200203562,52.023543058042634 
311,798.2170354006057,55.805914902299406,55.53502287786975 
312,797.9199862511945,51.943392687679264,52.6666262583444 
313,797.1671454192168,50.50341622119581,52.19860043322041 
314,796.3417332949257,50.21538651453513,52.06715961196992 
315,795.4868881989286,50.099915290888944,52.01484635071006 
316,795.8518152947529,57.736242003093444,56.878353010654706 
317,795.9415909222745,53.24309864749975,53.120961362295226 
318,795.268851947922,50.70598883064058,52.22391668149401 
319,794.4517231031482,50.255941622167484,52.08603978345793 
320,793.6013930474079,50.12425115368707,52.02891349162479 
321,793.8238488790938,56.442885361742896,55.91500865871568 
322,793.6347723829898,52.35547545257954,52.83285160795739 
323,792.9142499931553,50.5508601682305,52.17734871574555 
324,792.0828459250839,50.18581586190543,52.047732055409 
325,791.2211706196797,50.07742613152345,52.00701647433636 
326,791.4551428617876,56.45397228106497,55.92152978377931 
327,791.2168506174623,52.21460286958079,52.798322087683 
328,790.4747650542599,50.54092222787132,52.2109890557563 
329,789.6589944550569,50.23371790651485,52.06629253574034 
330,788.8065675313887,50.10034473355788,52.01089734882078 
331,788.940641587341,55.44453295899091,55.15541177636547 
332,788.5105390439184,51.43911024319842,52.434227550934125 
333,787.6959755713069,50.292017564557746,52.11363924364778 
334,786.8473743014238,50.14672647957171,52.049676070682 
335,785.985590542928,50.07962515785156,52.01580421832593 
336,786.1007168161003,55.85217458955572,55.586954750323464 
337,785.8018932743925,52.18281406821465,52.89477883934746 
338,785.0872891681964,50.634327350061874,52.26233302741727 
339,784.2696957356061,50.27210904357898,52.12513745567778 
340,783.4313779578418,50.155429310772725,52.05538163746559 
341,783.6522221415784,56.107101784499804,55.59484091833821 
342,783.2664520506358,51.93004242336674,52.82743603260041 
343,782.559728490523,50.72776935827982,52.33583405333687 
344,781.7845840694562,50.37408866857173,52.13749606954642 
345,780.9665745910805,50.19464314039185,52.052368071291 
346,781.2150577524063,56.49605760172906,55.93424618428468 
347,780.9896733341184,52.38225767030241,52.93991381539877 
348,780.2836141405222,50.83404644191863,52.42589378490761 
349,779.5381883453425,50.473034679599124,52.17315260726874 
350,778.743270359145,50.23654108117954,52.0470551472252 
351,779.0153124261371,56.859459208656084,56.20357032574704 
352,778.8723135661093,52.660647243903526,53.02860548749936 
353,778.1813188949636,50.82465174214642,52.39011146878465 
354,777.4336220164646,50.458133379223966,52.17800604754667 
355,776.6449587273405,50.252492945072085,52.06906412051232 
356,776.7193493425016,55.19193696469656,55.05747642239496 
357,776.3054937970438,51.6997394938206,52.684100217089444 
358,775.5701283172167,50.605110604326356,52.28935253354556 
359,774.7827118726566,50.332485305627664,52.144726376256514 
360,773.9731208126901,50.19086296915264,52.05902588670892 
361,774.2022909966876,56.077927752116075,55.603143573478135 
362,773.8827271506303,52.05038219746387,52.84420027419321 
